symbol,industry,period,year,quarter,net_revenue,gross_profit,operating_profit,ebit,net_profit,gross_profit_margin,operating_profit_margin,pretax_profit_margin,net_profit_margin
MWG,,Q4 2016,2016,4,13837427316125.0,2195937312580.0,452375173544.0,456988272900.0,355614537352.0,15.869549031134097,3.26921445156817,3.3025522914036447,2.5699469216911153
MWG,,Q1 2017,2017,1,15586036807941.0,2651962636725.0,703505754706.0,705608551952.0,557814014790.0,17.014990208247422,4.513692373340012,4.52718391882981,3.578934283703198
MWG,,Q2 2017,2017,2,15654245437545.0,2621871673459.0,647616798431.0,650410162131.0,511166965837.0,16.748630165020455,4.137004246003207,4.15484837468475,3.265356786926451
MWG,,Q3 2017,2017,3,16380821570840.0,2823731985216.0,716294481171.0,719250703350.0,564760585870.0,17.238036401315863,4.372762856083468,4.390809705359102,3.4476938987928882
MWG,,Q4 2017,2017,4,18718700375852.0,3044212971543.0,728026741562.0,734042615213.0,571938063923.0,16.26295047422297,3.8893017514249473,3.9214400598021717,3.055436822210301
MWG,,Q1 2018,2018,1,22763519750570.0,3974763408788.0,1038784862162.0,1042985027628.0,807364271657.0,17.461110813886645,4.563375407425685,4.581826708068218,3.546746199637178
MWG,,Q2 2018,2018,2,21806933821737.0,3861641561350.0,965030927222.0,968242972018.0,731968384767.0,17.708319715726116,4.425339825904658,4.4400692914143765,3.3565855280276913
MWG,,Q3 2018,2018,3,20907582696042.0,3702551200708.0,854343455912.0,856152481258.0,647365345687.0,17.709130962370544,4.086285192949327,4.094937677420153,3.0963184749691424
MWG,,Q4 2018,2018,4,21038250734150.0,3753171592218.0,916023167040.0,918938088015.0,692026128797.0,17.839751220978293,4.354084275424478,4.36793961450107,3.289371048676019
MWG,,Q1 2019,2019,1,25017409669965.0,4433777897397.0,1331392243779.0,1341158154289.0,1040440771716.0,17.722769686743522,5.321862900048447,5.360899357614734,4.158866906852933
MWG,,Q2 2019,2019,2,26603758974907.0,4748417207807.0,1392800112243.0,1395617277771.0,1079178522876.0,17.84867022846571,5.235350814735265,5.245940166152323,4.056488873974143
MWG,,Q3 2019,2019,3,25142085940340.0,4940556989101.0,1136427967214.0,1137102315885.0,855080927073.0,19.65054530807235,4.520022602383293,4.5227047532302835,3.4009943689717446
MWG,,Q4 2019,2019,4,25410989391511.0,5365047209406.0,1174063108341.0,1179569456751.0,859569325382.0,21.113098458095813,4.620296715928806,4.641965877743653,3.382667680264172
MWG,,Q1 2020,2020,1,29353213419516.0,6159970416264.0,1542672013436.0,1544061345702.0,1131519014830.0,20.985676519383855,5.25554729353866,5.260280445736151,3.854838646312195
MWG,,Q2 2020,2020,2,26285559012763.0,5770141784886.0,1262259100661.0,1253662361959.0,893911685549.0,21.951756027270704,4.802101032160312,4.769395854774411,3.400771066405548
MWG,,Q3 2020,2020,3,25713553885574.0,5749720009774.0,1279239845942.0,1278279929468.0,950539857407.0,22.360658644699242,4.974963210587893,4.971230095833426,3.696649096569567
MWG,,Q4 2020,2020,4,27193693347559.0,6274665061539.0,1328358972915.0,1333731770224.0,941797225373.0,23.073971532087736,4.884805296350957,4.9045628086547515,3.4632928059311925
MWG,,Q1 2021,2021,1,30828143814873.0,7024945551502.0,1823976591260.0,1827568934141.0,1337968607833.0,22.787442519042692,5.916595569987009,5.928248373031436,4.340088121645192
MWG,,Q2 2021,2021,2,31658418853105.0,7143583385671.0,1628200473034.0,1625970525968.0,1213029685285.0,22.56456147989327,5.143025242634027,5.135981469929058,3.831618031568334
MWG,,Q3 2021,2021,3,24333213525693.0,6088713325766.0,965787264168.0,968131160753.0,785385401306.0,25.022232757449146,3.9690082986706328,3.9786407978163996,3.2276271297941217
MWG,,Q4 2021,2021,4,36138329909503.0,7374889732595.0,2026737523831.0,2049913129681.0,1562485583796.0,20.407389470025525,5.608276666094759,5.672406928638811,4.323624217579368
MWG,,Q1 2022,2022,1,36466676618650.0,8124264091499.0,1997371218023.0,2002993629475.0,1444465283401.0,22.27859746161799,5.47725047420826,5.492668417309565,3.9610554548375356
MWG,,Q2 2022,2022,2,34337739971773.0,7336418239260.0,1965811448883.0,1702143324153.0,1130010994744.0,21.365466234210025,5.724929626990524,4.9570627698626355,3.290871780358621
MWG,,Q3 2022,2022,3,32011979847627.0,7392024379589.0,1647300567729.0,1417840145809.0,906245995691.0,23.091431441523163,5.1458878069083624,4.429092335299913,2.830958909772582
MWG,,Q4 2022,2022,4,30588381152474.0,7929508657513.0,964210463949.0,933378274121.0,619040753469.0,25.923270074302895,3.15221148560526,3.051414422582177,2.0237774283747334
MWG,,Q1 2023,2023,1,27105812022449.0,5214499851787.0,168427315160.0,158966581661.0,21266943546.0,19.237571069512168,0.6213697454276917,0.5864667752043143,0.07845897967707717
PNJ,,Q3 2005,2005,3,51591971304.0,12725198762.0,1737710304.0,1805487811.0,1552719517.0,24.665075670433623,3.368179699435662,3.499551898029564,3.0096146314138132
PNJ,,Q1 2008,2008,1,1074603335133.0,95143106243.0,55600578919.0,57769838638.0,41383897520.0,8.85378847546797,5.174056054099116,5.375922142550397,3.8510858999779725
PNJ,,Q2 2008,2008,2,1127621375161.0,71340453140.0,14364710832.0,16666178947.0,13062837347.0,6.326631856354632,1.2738948682973512,1.4779942376154789,1.1584417992373468
PNJ,,Q3 2008,2008,3,1140936179401.0,78510565979.0,48529276131.0,51570887969.0,37478115157.0,6.881240808773251,4.253461061816642,4.520050192121623,3.2848564042097683
PNJ,,Q4 2008,2008,4,835656734877.0,105946545258.0,47232091890.0,50139292143.0,41757042690.0,12.6782374671574,5.652092530188496,5.999986603396428,4.996913319456009
PNJ,,Q1 2009,2009,1,4699452963461.0,174284668073.0,96704807354.0,100234527443.0,73389964770.0,3.7086160757026665,2.057788600202947,2.1328977696412648,1.5616703761186406
PNJ,,Q2 2009,2009,2,2144237068553.0,94164757706.0,52681188098.0,55741117408.0,43323559958.0,4.391527368265553,2.4568733033587073,2.599578107546471,2.020465021959355
PNJ,,Q3 2009,2009,3,1301125934880.0,105740272661.0,51040945280.0,52831597062.0,39975824031.0,8.126828451140835,3.9228289830920477,4.060452231848913,3.0724023677759433
PNJ,,Q4 2009,2009,4,2060975918670.0,120244421303.0,62459451200.0,65305366831.0,49061860692.0,5.834343827782169,3.0305764678854987,3.168662294372814,2.380515960791083
PNJ,,Q1 2010,2010,1,1942401855006.0,150113313242.0,79837991176.0,82340753033.0,61877675049.0,7.72823156316108,4.110271567659381,4.239120386998685,3.1856268510827213
PNJ,,Q2 2010,2010,2,4258447848046.0,127664634554.0,67901820984.0,77121884644.0,62730677751.0,2.997914712342415,1.5945204310804681,1.8110327376531705,1.4730878477186033
PNJ,,Q3 2010,2010,3,4769439056277.0,123490812474.0,70406456860.0,73370189704.0,60134328216.0,2.5892104085379866,1.476199947818579,1.5383400194083285,1.2608260113284802
PNJ,,Q4 2010,2010,4,2781172878835.0,139712205332.0,31617702548.0,38868376186.0,34278789374.0,5.023499488119695,1.1368477949937537,1.3975534020841416,1.2325299744889995
PNJ,,Q1 2011,2011,1,3737232654547.0,224676333917.0,118734756180.0,122052193866.0,93566249880.0,6.011836957585228,3.177076921757555,3.265844145868255,2.503623898452247
PNJ,,Q2 2011,2011,2,4542449064835.0,140646330653.0,55730618018.0,62437171400.0,54352509040.0,3.0962665435657195,1.2268848196765496,1.3745266156829865,1.1965463621984345
PNJ,,Q3 2011,2011,3,6498272187352.0,196980653713.0,66122520511.0,69871061106.0,50200997981.0,3.0312773616407753,1.0175400260964518,1.0752252151270993,0.772528397297814
PNJ,,Q4 2011,2011,4,3189191795678.0,183616689970.0,54126586741.0,53695056085.0,48675127065.0,5.757467776595869,1.6971881971586806,1.6836571622242245,1.5262527368521592
PNJ,,Q1 2012,2012,1,2035888581336.0,206029654826.0,105202180292.0,117339287138.0,93404681622.0,10.119888520166379,5.167383974567201,5.763541689545657,4.587907338264334
PNJ,,Q2 2012,2012,2,1626068817331.0,123993715548.0,29914061489.0,43466145338.0,39919463729.0,7.625367034066925,1.8396553190227458,2.673081537185157,2.4549676682517707
PNJ,,Q3 2012,2012,3,1518868445324.0,154772519265.0,109339711662.0,109461176009.0,87363484925.0,10.189988457623429,7.1987611566106375,7.206758185410199,5.75187964395191
PNJ,,Q4 2012,2012,4,1535944587432.0,112121439419.0,29288060282.0,33720982747.0,29281751432.0,7.299836226934449,1.9068435490220217,2.1954556839436052,1.9064328017820744
PNJ,,Q1 2013,2013,1,1769122014845.0,176358602419.0,87912227495.0,87970886764.0,65940053237.0,9.968707694503,4.96925744845826,4.972573176175612,3.7272756024562432
PNJ,,Q2 2013,2013,2,2049511301182.0,136656296093.0,30344432468.0,30529568690.0,23616414568.0,6.66775030780202,1.4805691703431776,1.489602358981524,1.1522949180314288
PNJ,,Q3 2013,2013,3,2551707560185.0,153100124917.0,46891045090.0,46696018583.0,32567171237.0,5.9999087397734625,1.8376339758385314,1.8299909955047715,1.2762893266122888
PNJ,,Q4 2013,2013,4,2540912781903.0,204129857739.0,72463791990.0,73621108286.0,46282901100.0,8.033721550494082,2.85188033631476,2.8974276020156013,1.8215068785374335
PNJ,,Q1 2014,2014,1,2453691255579.0,242158580819.0,106677375476.0,106882716698.0,78589021005.0,9.86915449400571,4.347628302193515,4.355996968036583,3.2028895577758933
PNJ,,Q2 2014,2014,2,2470907523330.0,200813101567.0,77408843193.0,77598665042.0,59178322524.0,8.127099038347158,3.132810210908963,3.140492483402276,2.3950035347436387
PNJ,,Q3 2014,2014,3,2347175457177.0,214760426928.0,77275530137.0,77592848348.0,46853538960.0,9.149738945647341,3.2922775287511317,3.305796680463021,1.9961668743908816
PNJ,,Q4 2014,2014,4,1927443861466.0,231503446600.0,72521461318.0,72891281295.0,57819019078.0,12.010904765024915,3.7625719102833273,3.78175897893905,2.9997770743902894
PNJ,,Q1 2015,2015,1,2137062856871.0,294721192401.0,151588811528.0,148032043381.0,114525068239.0,13.790946366103555,7.093324889374107,6.926892342218818,5.358993904684812
PNJ,,Q2 2015,2015,2,1717843429966.0,260517420612.0,-7828691029.0,-7316355474.0,-5863995687.0,15.16537631238932,-0.45572785577757496,-0.42590351055129666,-0.3413579831961788
PNJ,,Q3 2015,2015,3,1795232157798.0,263332420645.0,57334549328.0,57461433407.0,44605629248.0,14.668432687168377,3.1937122493575174,3.2007800861522653,2.484671915787899
PNJ,,Q4 2015,2015,4,2011500326537.0,352156636030.0,-101646458.0,207121265.0,-136423668.0,17.507162757277452,-0.005053265796630249,0.010296854654584126,-0.006782184730482598
PNJ,,Q1 2016,2016,1,2330022434984.0,421350286689.0,154602089311.0,155130214377.0,123801600650.0,18.083529169619062,6.635218914193057,6.657885007792435,5.313322257811228
PNJ,,Q2 2016,2016,2,1608183972568.0,291232797788.0,108730340853.0,151082939396.0,120731255236.0,18.10942048644783,6.761063579024226,9.394630339136254,7.507303722422531
PNJ,,Q3 2016,2016,3,1982117704397.0,317497578969.0,139262627115.0,139415839300.0,111248886825.0,16.018099140363066,7.025951425895087,7.033681147730482,5.612627674845584
PNJ,,Q4 2016,2016,4,2644266378268.0,381212535452.0,144584430751.0,144998770507.0,94329407210.0,14.416570833597142,5.4678466564213215,5.483516021633739,3.5673186326933504
PNJ,,Q1 2017,2017,1,3130971057715.0,550857720051.0,311240665381.0,311075206371.0,248739097079.0,17.59382983415436,9.940707200536856,9.935422609687885,7.944471299601574
PNJ,,Q2 2017,2017,2,2345039576564.0,400115273764.0,156099534233.0,161600632878.0,128945315857.0,17.062197063226417,6.656584212609334,6.8911686818855555,5.498641351116697
PNJ,,Q3 2017,2017,3,2279274070074.0,396176623988.0,157653947990.0,158065416670.0,126078968097.0,17.381701884369594,6.916849099453912,6.934901719163074,5.531540491438428
PNJ,,Q4 2017,2017,4,3221663263361.0,565248757113.0,277139310212.0,277368980177.0,221845744364.0,17.545246380694184,8.602367397108859,8.609496322332424,6.886062453732656
PNJ,,Q1 2018,2018,1,4139453113529.0,770022512523.0,419831560414.0,420754514350.0,336260260434.0,18.602034892153522,10.14219871320349,10.16449523186639,8.123301586265068
PNJ,,Q2 2018,2018,2,3217439763256.0,582902072950.0,226747416693.0,227534526488.0,180436267105.0,18.116953722238826,7.047448697641974,7.071912552536447,5.608069781620442
PNJ,,Q3 2018,2018,3,3150849210374.0,600019811312.0,221675642670.0,221139298315.0,177687880949.0,19.04311413369029,7.035425305030307,7.01840308913898,5.639364789783411
PNJ,,Q4 2018,2018,4,4064947169926.0,826103737471.0,334796299344.0,336406839240.0,265778528957.0,20.322619284767697,8.236178364652517,8.275798557207919,6.538302168434782
